#SampleID	10042055_rnatax_1	10042055_rnatax_2	10042055_rnatax_3	10042055_rnatax_4	11507229_rnatax_1	11507229_rnatax_2	11507229_rnatax_3	11507229_rnatax_4	11715866_rnatax_1	11715866_rnatax_2	11715866_rnatax_3	11715866_rnatax_4	11992832_rnatax_1	11992832_rnatax_2	11992832_rnatax_3	11992832_rnatax_4	12112483_rnatax_1	12112483_rnatax_2	12112483_rnatax_3	12112483_rnatax_4	12289378_rnatax_1	12289378_rnatax_2	12289378_rnatax_3	12289378_rnatax_4	12293355_rnatax_1	12293355_rnatax_2	12293355_rnatax_3	12293355_rnatax_4	12542142_rnatax_1	12542142_rnatax_2	12542142_rnatax_3	12542142_rnatax_4	12656695_rnatax_1	12656695_rnatax_2	12656695_rnatax_3	12656695_rnatax_4	19061811_rnatax_1	19061811_rnatax_2	19061811_rnatax_3	19061811_rnatax_4	19251414_rnatax_1	19251414_rnatax_2	19251414_rnatax_3	19251414_rnatax_4
k__Viruses|p__Viruses_noname|c__Viruses_noname|o__Viruses_noname|f__Bromoviridae|g__Ilarvirus|s__Prune_dwarf_virus	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0136436	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Viruses|p__Viruses_noname|c__Viruses_noname|o__Viruses_noname|f__Bromoviridae|g__Ilarvirus|s__Prune_dwarf_virus|t__PRJNA16818	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0136436	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Viruses|p__Viruses_noname|c__Viruses_noname|o__Viruses_noname|f__Closteroviridae	0.0012502	0	0	0	0.112444	0	0	0	0	0	0	0	0.485444	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Viruses|p__Viruses_noname|c__Viruses_noname|o__Viruses_noname|f__Closteroviridae|g__Closterovirus	0.0012502	0	0	0	0	0	0	0	0	0	0	0	0.485444	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Viruses|p__Viruses_noname|c__Viruses_noname|o__Viruses_noname|f__Closteroviridae|g__Closterovirus|s__Citrus_tristeza_virus	0.0012502	0	0	0	0	0	0	0	0	0	0	0	0.485444	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Viruses|p__Viruses_noname|c__Viruses_noname|o__Viruses_noname|f__Closteroviridae|g__Closterovirus|s__Citrus_tristeza_virus|t__PRJNA15334	0.0012502	0	0	0	0	0	0	0	0	0	0	0	0.485444	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Viruses|p__Viruses_noname|c__Viruses_noname|o__Viruses_noname|f__Closteroviridae|g__Crinivirus	0	0	0	0	0.112444	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Viruses|p__Viruses_noname|c__Viruses_noname|o__Viruses_noname|f__Closteroviridae|g__Crinivirus|s__Cucurbit_yellow_stunting_disorder_virus	0	0	0	0	0.112444	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Viruses|p__Viruses_noname|c__Viruses_noname|o__Viruses_noname|f__Closteroviridae|g__Crinivirus|s__Cucurbit_yellow_stunting_disorder_virus|t__PRJNA14890	0	0	0	0	0.112444	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Viruses|p__Viruses_noname|c__Viruses_noname|o__Viruses_noname|f__Endornaviridae	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0018029	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0044755
k__Viruses|p__Viruses_noname|c__Viruses_noname|o__Viruses_noname|f__Endornaviridae|g__Endornavirus	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0018029	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0044755
k__Viruses|p__Viruses_noname|c__Viruses_noname|o__Viruses_noname|f__Endornaviridae|g__Endornavirus|s__Oryza_sativa_endornavirus	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0018029	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0044755
k__Viruses|p__Viruses_noname|c__Viruses_noname|o__Viruses_noname|f__Endornaviridae|g__Endornavirus|s__Oryza_sativa_endornavirus|t__PRJNA16239	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0018029	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0044755
k__Viruses|p__Viruses_noname|c__Viruses_noname|o__Viruses_noname|f__Luteoviridae	0	0	0	0	0.0113147	0	0	0	0	0	0.164705	0.0938415	0.293939	0	0.0067225	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Viruses|p__Viruses_noname|c__Viruses_noname|o__Viruses_noname|f__Luteoviridae|g__Luteoviridae_noname	0	0	0	0	0	0	0	0	0	0	0	0	0.293939	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Viruses|p__Viruses_noname|c__Viruses_noname|o__Viruses_noname|f__Luteoviridae|g__Luteoviridae_noname|s__Citrus_vein_enation_virus	0	0	0	0	0	0	0	0	0	0	0	0	0.293939	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Viruses|p__Viruses_noname|c__Viruses_noname|o__Viruses_noname|f__Luteoviridae|g__Luteoviridae_noname|s__Citrus_vein_enation_virus|t__PRJNA209366	0	0	0	0	0	0	0	0	0	0	0	0	0.293939	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Viruses|p__Viruses_noname|c__Viruses_noname|o__Viruses_noname|f__Luteoviridae|g__Polerovirus	0	0	0	0	0.0113147	0	0	0	0	0	0.164705	0.0938415	0	0	0.0067225	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Viruses|p__Viruses_noname|c__Viruses_noname|o__Viruses_noname|f__Luteoviridae|g__Polerovirus|s__Cucurbit_aphid_borne_yellows_virus	0	0	0	0	0.0113147	0	0	0	0	0	0	0	0	0	0.0067225	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Viruses|p__Viruses_noname|c__Viruses_noname|o__Viruses_noname|f__Luteoviridae|g__Polerovirus|s__Cucurbit_aphid_borne_yellows_virus|t__PRJNA15074	0	0	0	0	0.0113147	0	0	0	0	0	0	0	0	0	0.0067225	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Viruses|p__Viruses_noname|c__Viruses_noname|o__Viruses_noname|f__Luteoviridae|g__Polerovirus|s__Potato_leafroll_virus	0	0	0	0	0	0	0	0	0	0	0.164705	0.0938415	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Viruses|p__Viruses_noname|c__Viruses_noname|o__Viruses_noname|f__Luteoviridae|g__Polerovirus|s__Potato_leafroll_virus|t__PRJNA15068	0	0	0	0	0	0	0	0	0	0	0.164705	0.0938415	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Viruses|p__Viruses_noname|c__Viruses_noname|o__Viruses_noname|f__Narnaviridae	0	0	0	0	0	0	0.131059	0.162744	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Viruses|p__Viruses_noname|c__Viruses_noname|o__Viruses_noname|f__Narnaviridae|g__Narnavirus	0	0	0	0	0	0	0.131059	0.162744	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Viruses|p__Viruses_noname|c__Viruses_noname|o__Viruses_noname|f__Narnaviridae|g__Narnavirus|s__Saccharomyces_20S_RNA_narnavirus	0	0	0	0	0	0	0.131059	0.162744	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Viruses|p__Viruses_noname|c__Viruses_noname|o__Viruses_noname|f__Narnaviridae|g__Narnavirus|s__Saccharomyces_20S_RNA_narnavirus|t__PRJNA14841	0	0	0	0	0	0	0.131059	0.162744	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Viruses|p__Viruses_noname|c__Viruses_noname|o__Viruses_noname|f__Partitiviridae	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0010076	0	0
k__Viruses|p__Viruses_noname|c__Viruses_noname|o__Viruses_noname|f__Partitiviridae|g__Alphacryptovirus	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0010076	0	0
k__Viruses|p__Viruses_noname|c__Viruses_noname|o__Viruses_noname|f__Partitiviridae|g__Alphacryptovirus|s__Beet_cryptic_virus_1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0010076	0	0
k__Viruses|p__Viruses_noname|c__Viruses_noname|o__Viruses_noname|f__Partitiviridae|g__Alphacryptovirus|s__Beet_cryptic_virus_1|t__PRJNA32709	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0010076	0	0
k__Viruses|p__Viruses_noname|c__Viruses_noname|o__Viruses_noname|f__Potyviridae	0	0	0	0	0	0.0004527	0	0	0	0	0	0.0014269	0	0	0	0	2.81e-05	0	0	0.0217662	0	0	0	0	0	0	0	0	0	0	0.0003335	0	0.0194962	0	0	0	0	0	0	0	0.0080464	0.0039841	0	0.117964
k__Viruses|p__Viruses_noname|c__Viruses_noname|o__Viruses_noname|f__Potyviridae|g__Potyvirus	0	0	0	0	0	0.0004527	0	0	0	0	0	0.0014269	0	0	0	0	2.81e-05	0	0	0.0217662	0	0	0	0	0	0	0	0	0	0	0.0003335	0	0.0194962	0	0	0	0	0	0	0	0.0080464	0.0039841	0	0.117964
k__Viruses|p__Viruses_noname|c__Viruses_noname|o__Viruses_noname|f__Potyviridae|g__Potyvirus|s__Dasheen_mosaic_virus	0	0	0	0	0	0.0004527	0	0	0	0	0	0.0014269	0	0	0	0	2.81e-05	0	0	0.0217662	0	0	0	0	0	0	0	0	0	0	0.0003335	0	0.0194962	0	0	0	0	0	0	0	0.0080464	0.0039841	0	0.117964
k__Viruses|p__Viruses_noname|c__Viruses_noname|o__Viruses_noname|f__Potyviridae|g__Potyvirus|s__Dasheen_mosaic_virus|t__PRJNA15388	0	0	0	0	0	0.0004527	0	0	0	0	0	0.0014269	0	0	0	0	2.81e-05	0	0	0.0217662	0	0	0	0	0	0	0	0	0	0	0.0003335	0	0.0194962	0	0	0	0	0	0	0	0.0080464	0.0039841	0	0.117964
k__Viruses|p__Viruses_noname|c__Viruses_noname|o__Viruses_noname|f__Retroviridae	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0086942	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0001568	0	0
k__Viruses|p__Viruses_noname|c__Viruses_noname|o__Viruses_noname|f__Retroviridae|g__Gammaretrovirus	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0086942	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0001568	0	0
k__Viruses|p__Viruses_noname|c__Viruses_noname|o__Viruses_noname|f__Retroviridae|g__Gammaretrovirus|s__Murine_osteosarcoma_virus	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0086942	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0001568	0	0
k__Viruses|p__Viruses_noname|c__Viruses_noname|o__Viruses_noname|f__Retroviridae|g__Gammaretrovirus|s__Murine_osteosarcoma_virus|t__PRJNA14655	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0086942	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0001568	0	0
k__Viruses|p__Viruses_noname|c__Viruses_noname|o__Viruses_noname|f__Tombusviridae	0	0	0.42639	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.230478	0.0354752	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Viruses|p__Viruses_noname|c__Viruses_noname|o__Viruses_noname|f__Tombusviridae|g__Carmovirus	0	0	0.42639	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.230478	0.0354752	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Viruses|p__Viruses_noname|c__Viruses_noname|o__Viruses_noname|f__Tombusviridae|g__Carmovirus|s__Melon_necrotic_spot_virus	0	0	0.42639	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.230478	0.0354752	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Viruses|p__Viruses_noname|c__Viruses_noname|o__Viruses_noname|f__Tombusviridae|g__Carmovirus|s__Melon_necrotic_spot_virus|t__PRJNA15502	0	0	0.42639	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.230478	0.0354752	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Viruses|p__Viruses_noname|c__Viruses_noname|o__Viruses_noname|f__Virgaviridae	0.860347	0.0957174	0	0.0537828	0	0.663382	0.00639	0	0.0061721	0	0.347817	0	0	0	0.819541	0.934224	0.972712	0	0	0	0.989529	0.328777	0.812933	0.602576	0	1	0.574848	0.955441	0.0164561	0	0.0475747	0	0.407616	0.0522625	0.230867	0.213516	0.103768	0	0.0462896	0.0544401	0.693956	0.85669	0.00848	0.317308
k__Viruses|p__Viruses_noname|c__Viruses_noname|o__Viruses_noname|f__Virgaviridae|g__Tobamovirus	0.860347	0.0957174	0	0.0537828	0	0.663382	0.00639	0	0.0061721	0	0.347817	0	0	0	0.819541	0.934224	0.972712	0	0	0	0.989529	0.328777	0.812933	0.602576	0	1	0.574848	0.955441	0.0164561	0	0.0475747	0	0.407616	0.0522625	0.230867	0.213516	0.103768	0	0.0462896	0.0544401	0.693956	0.85669	0.00848	0.317308
k__Viruses|p__Viruses_noname|c__Viruses_noname|o__Viruses_noname|f__Virgaviridae|g__Tobamovirus|s__Cucumber_green_mottle_mosaic_virus	0	0	0	0	0	0	0.00639	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Viruses|p__Viruses_noname|c__Viruses_noname|o__Viruses_noname|f__Virgaviridae|g__Tobamovirus|s__Cucumber_green_mottle_mosaic_virus|t__PRJNA14681	0	0	0	0	0	0	0.00639	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Viruses|p__Viruses_noname|c__Viruses_noname|o__Viruses_noname|f__Virgaviridae|g__Tobamovirus|s__Pepper_mild_mottle_virus	0.859077	0.0957174	0	0.0537828	0	0.663382	0	0	0.0061721	0	0	0	0	0	0.780409	0.934224	0	0	0	0	0.988868	0.328777	0.812933	0.602576	0	0	0.574848	0.0204176	0	0	0.0475747	0	0.33299	0	0.230867	0.213516	0.05382	0	0.0462896	0	0.693956	0.85669	0.00848	0.317308
k__Viruses|p__Viruses_noname|c__Viruses_noname|o__Viruses_noname|f__Virgaviridae|g__Tobamovirus|s__Pepper_mild_mottle_virus|t__PRJNA15148	0.859077	0.0957174	0	0.0537828	0	0.663382	0	0	0.0061721	0	0	0	0	0	0.780409	0.934224	0	0	0	0	0.988868	0.328777	0.812933	0.602576	0	0	0.574848	0.0204176	0	0	0.0475747	0	0.33299	0	0.230867	0.213516	0.05382	0	0.0462896	0	0.693956	0.85669	0.00848	0.317308
k__Viruses|p__Viruses_noname|c__Viruses_noname|o__Viruses_noname|f__Virgaviridae|g__Tobamovirus|s__Tobacco_mild_green_mosaic_virus	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0391324	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.049948	0	0	0	0	0	0	0
k__Viruses|p__Viruses_noname|c__Viruses_noname|o__Viruses_noname|f__Virgaviridae|g__Tobamovirus|s__Tobacco_mild_green_mosaic_virus|t__PRJNA14671	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0391324	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.049948	0	0	0	0	0	0	0
k__Viruses|p__Viruses_noname|c__Viruses_noname|o__Viruses_noname|f__Virgaviridae|g__Tobamovirus|s__Tomato_mosaic_virus	0.0012698	0	0	0	0	0	0	0	0	0	0.347817	0	0	0	0	0	0.972712	0	0	0	0.0006608	0	0	0	0	1	0	0.935023	0.0164561	0	0	0	0.0746264	0.0522625	0	0	0	0	0	0.0544401	0	0	0	0
k__Viruses|p__Viruses_noname|c__Viruses_noname|o__Viruses_noname|f__Virgaviridae|g__Tobamovirus|s__Tomato_mosaic_virus|t__PRJNA14926	0.0012698	0	0	0	0	0	0	0	0	0	0.347817	0	0	0	0	0	0.972712	0	0	0	0.0006608	0	0	0	0	1	0	0.935023	0.0164561	0	0	0	0.0746264	0.0522625	0	0	0	0	0	0.0544401	0	0	0	0
k__Viruses|p__Viruses_noname|c__Viruses_noname|o__Viruses_noname|f__Viruses_noname	0	0	0	0.0005844	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.053157	0	0	0	0	0	0	0	0
k__Viruses|p__Viruses_noname|c__Viruses_noname|o__Viruses_noname|f__Viruses_noname|g__Varicosavirus	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.053157	0	0	0	0	0	0	0	0
k__Viruses|p__Viruses_noname|c__Viruses_noname|o__Viruses_noname|f__Viruses_noname|g__Varicosavirus|s__Lettuce_big_vein_associated_virus	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.053157	0	0	0	0	0	0	0	0
k__Viruses|p__Viruses_noname|c__Viruses_noname|o__Viruses_noname|f__Viruses_noname|g__Varicosavirus|s__Lettuce_big_vein_associated_virus|t__PRJNA32725	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.053157	0	0	0	0	0	0	0	0
k__Viruses|p__Viruses_noname|c__Viruses_noname|o__Viruses_noname|f__Viruses_noname|g__Viruses_noname	0	0	0	0.0005844	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Viruses|p__Viruses_noname|c__Viruses_noname|o__Viruses_noname|f__Viruses_noname|g__Viruses_noname|s__Alternanthera_yellow_vein_betasatellite	0	0	0	0.0005844	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Viruses|p__Viruses_noname|c__Viruses_noname|o__Viruses_noname|f__Viruses_noname|g__Viruses_noname|s__Alternanthera_yellow_vein_betasatellite|t__PRJNA19833	0	0	0	0.0005844	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
